date,keystrokes
1475416992,0
1475417001,0
1475417010,0
1475417019,0
1475417028,0
1475417037,0
1475417046,0
1475417055,0
1475417064,0
1475417073,0
1475417083,0
1475417092,0
1475417101,0
1475417110,0
1475417119,0
1475417128,0
1475417137,0
1475417146,0
1475417155,0
1475417164,0
1475417173,0
1475417182,0
1475417191,0
1475417200,0
1475417210,0
1475417219,0
1475417228,0
1475417237,0
1475417246,0
1475417255,0
1475417264,0
1475417273,0
1475417282,0
1475417291,0
1475417300,0
1475417309,0
1475417318,0
1475417327,0
1475417336,0
1475417346,0
1475417355,0
1475417364,0
1475417373,0
1475417382,0
1475417391,0
1475417400,0
1475417409,0
1475417418,0
1475417427,0
1475417436,0
1475417445,0
1475417454,0
1475417463,0
1475417473,0
1475417482,0
1475417491,0
1475417500,0
1475417509,0
1475417518,0
1475417527,0
1475417536,0
1475417545,0
1475417554,0
1475417563,0
1475417572,0
1475417581,0
1475417590,0
1475417599,0
1475417609,0
1475417618,0
1475417627,0
1475417636,0
1475417645,0
1475417654,0
1475417663,0
1475417672,0
1475417681,0
1475417690,0
1475417699,0
1475417708,0
1475417717,0
1475417726,0
1475417735,0
1475417745,0
1475417754,0
1475417763,0
1475417772,0
1475417781,0
1475417790,0
1475417799,0
1475417808,0
1475417817,0
1475417826,0
1475417835,0
1475417844,0
1475417853,0
1475417862,0
1475417872,0
1475417881,0
1475417890,0
1475417899,0
1475417908,0
1475417917,0
1475417926,0
1475417935,0
1475417944,0
1475417953,0
1475417962,0
1475417971,0
1475417980,0
1475417989,0
1475417998,0
1475418008,0
1475418017,0
1475418026,0
1475418035,0
1475418044,0
1475418053,0
1475418062,0
1475418071,0
1475418080,0
1475418089,0
1475418098,0
1475418107,0
1475418116,0
1475418125,0
1475418134,0
1475418144,0
1475418153,0
1475418162,0
1475418171,0
1475418180,0
1475418189,0
1475418198,0
1475418207,0
1475418216,0
1475418225,0
1475418234,0
1475418243,0
1475418252,0
1475418261,0
1475418271,0
1475418280,0
1475418289,0
1475418298,0
1475418307,0
1475418316,0
1475418325,0
1475418334,0
1475418343,0
1475418352,0
1475418361,0
1475418370,0
1475418379,0
1475418388,0
1475418397,0
1475418407,0
1475418416,0
1475418425,0
1475418434,0
1475418443,0
1475418452,0
1475418461,0
1475418470,0
1475418479,0
1475418488,0
1475418497,0
1475418506,0
1475418515,0
1475418524,0
1475418534,0
1475418543,0
1475418552,0
1475418561,0
1475418570,0
1475418579,0
1475418588,0
1475418597,0
1475418606,0
1475418615,0
1475418624,0
1475418633,0
1475418642,0
1475418651,0
1475418660,0
1475418670,0
1475418679,0
1475418688,0
1475418697,0
1475418706,0
1475418715,0
1475418724,0
1475418733,0
1475418742,0
1475418751,0
1475418760,0
1475418769,0
1475418778,0
1475418787,0
1475418796,0
1475418806,0
1475418815,0
1475418824,0
1475418833,0
1475418842,0
1475418851,0
1475418860,0
1475418869,0
1475418878,0
1475418887,0
1475418896,0
1475418905,0
1475418914,0
1475418923,0
1475418933,0
1475418942,0
1475418951,0
1475418960,0
1475418969,0
1475418978,0
1475418987,0
1475418996,0
1475419005,0
1475419014,0
1475419023,0
1475419032,0
1475419041,0
1475419050,0
1475419060,0
1475419069,0
1475419078,0
1475419087,0
1475419096,0
1475419105,0
1475419114,0
1475419123,0
1475419132,0
1475419141,0
1475419150,0
1475419159,0
1475419168,0
1475419177,0
1475419186,0
1475419196,0
1475419205,0
1475419214,0
1475419223,0
1475419232,0
1475419241,0
1475419250,0
1475419259,0
1475419268,0
1475419277,0
1475419286,0
1475419295,0
1475419304,0
1475419313,0
1475419322,0
1475419331,0
1475419341,0
1475419350,0
1475419359,0
1475419368,0
1475419377,0
1475419386,0
1475419395,0
1475419404,0
1475419413,0
1475419422,0
1475419431,0
1475419440,0
1475419449,0
1475419458,0
1475419467,0
1475419477,0
1475419486,0
1475419495,0
1475419504,0
1475419513,0
1475419522,0
1475419531,0
1475419540,0
1475419549,0
1475419558,0
1475419567,0
1475419576,0
1475419585,0
1475419594,0
1475419603,0
1475419613,0
1475419622,0
1475419631,0
1475419640,0
1475419649,0
1475419658,0
1475419667,0
1475419676,0
1475419685,0
1475419694,0
1475419703,0
1475419712,0
1475419721,0
1475419730,0
1475419739,0
1475419749,0
1475419758,0
1475419767,0
1475419776,0
1475419785,0
1475419794,0
1475419803,0
1475419812,0
1475419821,0
1475419830,0
1475419839,0
1475419848,0
1475419857,0
1475419866,0
1475419875,0
1475419885,0
1475419894,0
1475419903,0
1475419912,0
1475419921,0
1475419930,0
1475419939,0
1475419948,0
1475419957,0
1475419966,0
1475419975,0
1475419984,0
1475419993,0
1475420002,0
1475420011,0
1475420021,0
1475420030,0
1475420039,0
1475420048,0
1475420057,0
1475420066,0
1475420075,0
1475420084,0
1475420093,0
1475420102,0
1475420111,0
1475420120,0
1475420129,0
1475420138,0
1475420147,0
1475420157,0
1475420166,0
1475420175,0
1475420184,0
1475420193,0
1475420202,0
1475420211,0
1475420220,0
1475420229,0
1475420238,0
1475420247,0
1475420256,0
1475420265,0
1475420274,0
1475420283,0
1475420293,0
1475420302,0
1475420311,0
1475420320,0
1475420329,0
1475420338,0
1475420347,0
1475420356,0
1475420365,0
1475420374,0
1475420383,0
1475420392,0
1475420401,0
1475420410,0
1475420420,0
1475420429,0
1475420438,0
1475420447,0
1475420456,0
1475420465,0
1475420474,0
1475420483,0
1475420492,0
1475420501,0
1475420510,0
1475420519,0
1475420528,0
1475420537,0
1475420546,0
1475420555,0
1475420565,0
1475420574,0
1475420583,0
1475420592,0
1475420601,0
1475420610,0
1475420619,0
1475420628,0
1475420637,0
1475420646,0
1475420655,0
1475420664,0
1475420673,0
1475420682,0
1475420691,0
1475420701,0
1475420710,0
1475420719,0
1475420728,0
1475420737,0
1475420746,0
1475420755,0
1475420764,0
1475420773,0
1475420782,0
1475420791,0
1475420800,0
1475420809,0
1475420818,0
1475420828,0
1475420837,0
1475420846,0
1475420855,0
1475420864,0
1475420873,0
1475420882,0
1475420891,0
1475420900,0
1475420909,0
1475420918,0
1475420927,0
1475420936,0
1475420945,0
1475420954,0
1475420964,0
1475420973,0
1475420982,0
1475420991,0
1475421000,0
1475421009,0
1475421018,0
1475421027,0
1475421036,0
1475421045,0
1475421054,0
1475421063,0
1475421072,0
1475421081,0
1475421090,0
1475421100,0
1475421109,0
1475421118,0
1475421127,0
1475421136,0
1475421145,0
1475421154,0
1475421163,0
1475421172,0
1475421181,0
1475421190,0
1475421199,0
1475421208,0
1475421217,0
1475421227,0
1475421236,0
1475421245,0
1475421254,0
1475421263,0
1475421272,0
1475421281,0
1475421290,0
1475421299,0
1475421308,0
1475421317,0
1475421326,0
1475421335,0
1475421344,0
1475421353,0
1475421363,0
1475421372,0
1475421381,0
1475421390,0
1475421399,0
1475421408,0
1475421417,0
1475421426,0
1475421435,0
1475421444,0
1475421453,0
1475421462,0
1475421471,0
1475421480,0
1475421489,0
1475421499,0
1475421508,0
1475421517,0
1475421526,0
1475421535,0
1475421544,0
1475421553,0
1475421562,0
1475421571,0
1475421580,0
1475421589,0
1475421598,0
1475421607,0
1475421616,0
1475421625,0
1475421634,0
1475421644,0
1475421653,0
1475421662,0
1475421671,0
1475421680,0
1475421689,0
1475421698,0
1475421707,0
1475421716,0
1475421725,0
1475421734,0
1475421743,0
1475421752,0
1475421761,0
1475421770,0
1475421780,0
1475421789,0
1475421798,0
1475421807,0
1475421816,0
1475421825,0
1475421834,0
1475421843,0
1475421852,0
1475421861,0
1475421870,0
1475421879,0
1475421888,0
1475421897,0
1475421907,0
1475421916,0
1475421925,0
1475421934,0
1475421943,0
1475421952,0
1475421961,0
1475421970,0
1475421979,0
1475421988,0
1475421997,0
1475422006,0
1475422015,0
1475422024,0
1475422033,0
1475422042,0
1475422052,0
1475422061,0
1475422070,0
1475422079,0
1475422088,0
1475422097,0
1475422106,0
1475422115,0
1475422124,0
1475422133,0
1475422142,0
1475422151,0
1475422160,0
1475422169,0
1475422178,0
1475422188,0
1475422197,0
1475422206,0
1475422215,0
1475422224,0
1475422233,0
1475422242,0
1475422251,0
1475422260,0
1475422269,0
1475422278,0
1475422287,0
1475422296,0
1475422305,0
1475422315,0
1475422324,0
1475422333,0
1475422342,0
1475422351,0
1475422360,0
1475422369,0
1475422378,0
1475422387,0
1475422396,0
1475422405,0
1475422414,0
1475422423,0
1475422432,0
1475422442,0
1475422451,0
1475422460,0
1475422469,0
1475422478,0
1475422487,0
1475422496,0
1475422505,0
1475422514,0
1475422523,0
1475422532,0
1475422541,0
1475422550,0
1475422559,0
1475422569,0
1475422578,0
1475422587,0
1475422596,0
1475422605,0
1475422614,0
1475422623,0
1475422632,0
1475422641,0
1475422650,0
1475422659,0
1475422668,0
1475422677,0
1475422686,0
1475422696,0
1475422705,0
1475422714,0
1475422723,0
1475422732,0
1475422741,0
1475422750,0
1475422759,0
1475422768,0
1475422777,0
1475422786,0
1475422795,0
1475422804,0
1475422813,0
1475422822,0
1475422831,0
1475422841,0
1475422850,0
1475422859,0
1475422868,0
1475422877,0
1475422886,0
1475422895,0
1475422904,0
1475422913,0
1475422922,0
1475422931,0
1475422940,0
1475422949,0
1475422958,0
1475422968,0
1475422977,0
1475422986,0
1475422995,0
1475423004,0
1475423013,0
1475423022,0
1475423031,0
1475423040,0
1475423049,0
1475423058,0
1475423067,0
1475423076,0
1475423085,0
1475423094,0
1475423104,0
1475423113,0
1475423122,0
1475423131,0
1475423140,0
1475423149,0
1475423158,0
1475423167,0
1475423176,0
1475423185,0
1475423194,0
1475423203,0
1475423212,0
1475423221,0
1475423231,0
1475423240,0
1475423249,0
1475423258,0
1475423267,0
1475423276,0
1475423285,0
1475423294,0
1475423303,0
1475423312,0
1475423321,0
1475423330,0
1475423339,0
1475423348,0
1475423357,0
1475423367,0
1475423376,0
1475423385,0
1475423394,0
1475423403,0
1475423412,0
1475423421,0
1475423430,0
1475423439,0
1475423448,0
1475423457,0
1475423466,0
1475423475,0
1475423484,0
1475423493,0
1475423503,0
1475423512,0
1475423521,0
1475423530,0
1475423539,0
1475423548,0
1475423557,0
1475423566,0
1475423575,0
1475423584,0
1475423593,0
1475423602,0
1475423611,0
1475423620,0
1475423629,0
1475423639,0
1475423648,0
1475423657,0
1475423666,0
1475423675,0
1475423684,0
1475423693,0
1475423702,0
1475423711,0
1475423720,0
1475423729,0
1475423738,0
1475423747,0
1475423756,0
1475423765,0
1475423775,0
1475423784,0
1475423793,0
1475423802,0
1475423811,0
1475423820,0
1475423829,0
1475423838,0
1475423847,0
1475423856,0
1475423865,0
1475423874,0
1475423883,0
1475423892,0
1475423901,0
1475423911,0
1475423920,0
1475423929,0
1475423938,0
1475423947,0
1475423956,0
1475423965,0
1475423974,0
1475423983,0
1475423992,0
1475424001,0
1475424010,0
1475424019,0
1475424028,0
1475424037,0
1475424047,0
1475424056,0
1475424065,0
1475424074,0
1475424083,0
1475424092,0
1475424101,0
1475424110,0
1475424119,0
1475424128,0
1475424137,0
1475424146,0
1475424155,0
1475424164,0
1475424174,0
1475424183,0
1475424192,0
1475424201,0
1475424210,0
1475424219,0
1475424228,0
1475424237,0
1475424246,0
1475424255,0
1475424264,0
1475424273,0
1475424282,0
1475424291,0
1475424301,0
1475424310,0
1475424319,0
1475424328,0
1475424337,0
1475424346,0
1475424355,0
1475424364,0
1475424373,0
1475424382,0
1475424391,0
1475424400,0
1475424409,0
1475424418,0
1475424427,0
1475424437,0
1475424446,0
1475424455,0
1475424464,0
1475424473,0
1475424482,0
1475424491,0
1475424500,0
1475424509,0
1475424518,0
1475424527,0
1475424536,0
1475424545,0
1475424554,0
1475424564,0
1475424573,0
1475424582,0
1475424591,0
1475424600,0
1475424609,0
1475424618,0
1475424627,0
1475424636,0
1475424645,0
1475424654,0
1475424663,0
1475424672,0
1475424681,0
1475424690,0
1475424700,0
1475424709,0
1475424718,0
1475424727,0
1475424736,0
1475424745,0
1475424754,0
1475424763,0
1475424772,0
1475424781,0
1475424790,0
1475424799,0
1475424808,0
1475424817,0
1475424827,0
1475424836,0
1475424845,0
1475424854,0
1475424863,0
1475424872,0
1475424881,0
1475424890,0
1475424899,0
1475424908,0
1475424917,0
1475424926,0
1475424935,0
1475424944,0
1475424953,0
1475424963,0
1475424972,0
1475424981,0
1475424990,0
1475424999,0
1475425008,0
1475425017,0
1475425026,0
1475425035,0
1475425044,0
1475425053,0
1475425062,0
1475425071,0
1475425080,0
1475425089,0
1475425099,0
1475425108,0
1475425117,0
1475425126,0
1475425135,0
1475425144,0
1475425153,0
1475425162,0
1475425171,0
1475425180,0
1475425189,0
1475425198,0
1475425207,0
1475425216,0
1475425225,0
1475425235,0
1475425244,0
1475425253,0
1475425262,0
1475425271,0
1475425280,0
1475425289,0
1475425298,0
1475425307,0
1475425316,0
1475425325,0
1475425334,0
1475425343,0
1475425352,0
1475425361,0
1475425371,0
1475425380,0
1475425389,0
1475425398,0
1475425407,0
1475425416,0
1475425425,0
1475425434,0
1475425443,0
1475425452,0
1475425461,0
1475425470,0
1475425479,0
1475425488,0
1475425497,0
1475425507,0
1475425516,0
1475425525,0
1475425534,0
1475425543,0
1475425552,0
1475425561,0
1475425570,0
1475425579,0
1475425588,0
1475425597,0
1475425606,0
1475425615,0
1475425624,0
1475425633,0
1475425643,0
1475425652,0
1475425661,0
1475425670,0
1475425679,0
1475425688,0
1475425697,0
1475425706,0
1475425715,0
1475425724,0
1475425733,0
1475425742,0
1475425751,0
1475425760,0
1475425769,0
1475425779,0
1475425788,0
1475425797,0
1475425806,0
1475425815,0
1475425824,0
1475425833,0
1475425842,0
1475425851,0
1475425860,0
1475425869,0
1475425878,0
1475425887,0
1475425896,0
1475425906,0
1475425915,0
1475425924,0
1475425933,0
1475425942,0
1475425951,0
1475425960,0
1475425969,0
1475425978,0
1475425987,0
1475425996,0
1475426005,0
1475426014,0
1475426023,0
1475426032,0
1475426042,0
1475426051,0
1475426060,0
1475426069,0
1475426078,0
1475426087,0
1475426096,0
1475426105,0
1475426114,0
1475426123,0
1475426132,0
1475426141,0
1475426150,0
1475426159,0
1475426168,0
1475426178,0
1475426187,0
1475426196,0
1475426205,0
1475426214,0
1475426223,0
1475426232,0
1475426241,0
1475426250,0
1475426259,0
1475426268,0
1475426277,0
1475426286,0
1475426295,0
1475426304,0
1475426314,0
1475426323,0
1475426332,0
1475426341,0
1475426350,0
1475426359,0
1475426368,0
1475426377,0
1475426386,0
1475426395,0
1475426404,0
1475426413,0
1475426422,0
1475426431,0
1475426441,0
1475426450,0
1475426459,0
1475426468,0
1475426477,0
1475426486,0
1475426495,0
1475426504,0
1475426513,0
1475426522,0
1475426531,0
1475426540,0
1475426549,0
1475426558,0
1475426568,0
1475426577,0
1475426586,0
1475426595,0
1475426604,0
1475426613,0
1475426622,0
1475426631,0
1475426640,0
1475426649,0
1475426658,0
1475426667,0
1475426676,0
1475426685,0
1475426695,0
1475426704,0
1475426713,0
1475426722,0
1475426731,0
1475426740,0
1475426749,0
1475426758,0
1475426767,0
1475426776,0
1475426785,0
1475426794,0
1475426803,0
1475426812,0
1475426821,0
1475426831,0
1475426840,0
1475426849,0
1475426858,0
1475426867,0
1475426876,0
1475426885,0
1475426894,0
1475426903,0
1475426912,0
1475426921,0
1475426930,0
1475426939,0
1475426948,0
1475426957,0
1475426967,0
1475426976,0
1475426985,0
1475426994,0
1475427003,0
1475427012,0
1475427021,0
1475427030,0
1475427039,0
1475427048,0
1475427057,0
1475427066,0
1475427075,0
1475427084,0
1475427093,0
1475427103,0
1475427112,0
1475427121,0
1475427130,0
1475427139,0
1475427148,0
1475427157,0
1475427166,0
1475427175,0
1475427184,0
1475427193,0
1475427202,0
1475427211,0
1475427220,0
1475427230,0
1475427239,0
1475427248,0
1475427257,0
1475427266,0
1475427275,0
1475427284,0
1475427293,0
1475427302,0
1475427311,0
1475427320,0
1475427329,0
1475427338,0
1475427347,0
1475427356,0
1475427366,0
1475427375,0
1475427384,0
1475427393,0
1475427402,0
1475427411,0
1475427420,0
1475427429,0
1475427438,0
1475427447,0
1475427456,0
1475427465,0
1475427474,0
1475427483,0
1475427493,0
1475427502,0
1475427511,0
1475427520,0
1475427529,0
1475427538,0
1475427547,0
1475427556,0
1475427565,0
1475427574,0
1475427583,0
1475427592,0
1475427601,0
1475427610,0
1475427620,0
1475427629,0
1475427638,0
1475427647,0
1475427656,0
1475427665,0
1475427674,0
1475427683,0
1475427692,0
1475427701,0
1475427710,0
1475427719,0
1475427728,0
1475427737,0
1475427746,0
1475427756,0
1475427765,0
1475427774,0
1475427783,0
1475427792,0
1475427801,0
1475427810,0
1475427819,0
1475427828,0
1475427837,0
1475427846,0
1475427855,0
1475427864,0
1475427873,0
1475427882,0
1475427892,0
1475427901,0
1475427910,0
1475427919,0
1475427928,0
1475427937,0
1475427946,0
1475427955,0
1475427964,0
1475427973,0
1475427982,0
1475427991,0
1475428000,0
1475428009,0
1475428018,0
1475428028,0
1475428037,0
1475428046,0
1475428055,0
1475428064,0
1475428073,0
1475428082,0
1475428091,0
1475428100,0
1475428109,0
1475428118,0
1475428127,0
1475428136,0
1475428145,0
1475428154,0
1475428164,0
1475428173,0
1475428182,0
1475428191,0
1475428200,0
1475428209,0
1475428218,0
1475428227,0
1475428236,0
1475428245,0
1475428254,0
1475428263,0
1475428272,0
1475428281,0
1475428290,0
1475428300,0
1475428309,0
1475428318,0
1475428327,0
1475428336,0
1475428345,0
1475428354,0
1475428363,0
1475428372,0
1475428381,0
1475428390,0
1475428399,0
1475428408,0
1475428417,0
1475428426,0
1475428436,0
1475428445,0
1475428454,0
1475428463,0
1475428472,0
1475428481,0
1475428490,0
1475428499,0
1475428508,0
1475428517,0
1475428526,0
1475428535,0
1475428544,0
1475428553,0
1475428563,0
1475428572,0
1475428581,0
1475428590,0
1475428599,0
1475428608,0
1475428617,0
1475428626,0
1475428635,0
1475428644,0
1475428653,0
1475428662,0
1475428671,0
1475428680,0
1475428689,0
1475428699,0
1475428708,0
1475428717,0
1475428726,0
1475428735,0
1475428744,0
1475428753,0
1475428762,0
1475428771,0
1475428780,0
1475428789,0
1475428798,0
1475428807,0
1475428816,0
1475428826,0
1475428835,0
1475428844,0
1475428853,0
1475428862,0
1475428871,0
1475428880,0
1475428889,0
1475428898,0
1475428907,0
1475428916,0
1475428925,0
1475428934,0
1475428943,0
1475428952,0
1475428962,0
1475428971,0
1475428980,0
1475428989,0
1475428998,0
1475429007,0
1475429016,0
1475429025,0
1475429034,0
1475429043,0
1475429052,0
1475429061,0
1475429070,0
1475429079,0
1475429088,0
1475429098,0
1475429107,0
1475429116,0
1475429125,0
1475429134,0
1475429143,0
1475429152,0
1475429161,0
1475429170,0
1475429179,0
1475429188,0
1475429197,0
1475429206,0
1475429215,0
1475429225,0
1475429234,0
1475429243,0
1475429252,0
1475429261,0
1475429270,0
1475429279,0
1475429288,0
1475429297,0
1475429306,0
1475429315,0
1475429324,0
1475429333,0
1475429342,0
1475429351,0
1475429361,0
1475429370,0
1475429379,0
1475429388,0
1475429397,0
1475429406,0
1475429415,0
1475429424,0
1475429433,0
1475429442,0
1475429451,0
1475429460,0
1475429469,0
1475429478,0
1475429488,0
1475429497,0
1475429506,0
1475429515,0
1475429524,0
1475429533,0
1475429542,0
1475429551,0
1475429560,0
1475429569,0
1475429578,0
1475429587,0
1475429596,0
1475429605,0
1475429614,0
1475429624,0
1475429633,0
1475429642,0
1475429651,0
1475429660,0
1475429669,0
1475429678,0
1475429687,0
1475429696,0
1475429705,0
1475429714,0
1475429723,0
1475429732,0
1475429741,0
1475429750,0
1475429760,0
1475429769,0
1475429778,0
1475429787,0
1475429796,0
1475429805,0
1475429814,0
1475429823,0
1475429832,0
1475429841,0
1475429850,0
1475429859,0
1475429868,0
1475429877,0
1475429886,0
1475429896,0
1475429905,0
1475429914,0
1475429923,0
1475429932,0
1475429941,0
1475429950,0
1475429959,0
1475429968,0
1475429977,0
1475429986,0
1475429995,0
1475430004,0
1475430013,0
1475430022,0
1475430032,0
1475430041,0
1475430050,0
1475430059,0
1475430068,0
1475430077,0
1475430086,0
1475430095,0
1475430104,0
1475430113,0
1475430122,0
1475430131,0
1475430140,0
1475430149,0
1475430260,0
1475430269,0
1475430278,0
1475430287,1
1475430296,0
1475430305,0
1475430314,0
1475430323,0
1475430332,0
1475430341,0
1475430350,0
1475430359,0
1475430369,0
1475430378,0
1475430387,0
1475430396,0
1475430405,0
1475430414,0
1475430423,0
1475430432,0
1475430441,0
1475430450,0
1475430459,0
1475430468,0
1475430477,0
1475430487,0
1475430496,0
1475430505,0
1475430514,0
1475430523,0
1475430532,0
1475430541,0
1475430550,0
1475430559,0
1475430568,0
1475430577,0
1475430586,0
1475430620,0
1475430629,0
1475430639,0
1475430648,0
1475430657,0
1475430666,0
1475430675,0
1475430684,0
1475430693,31
1475430702,2
1475430711,0
1475430720,0
1475430729,1
1475430739,0
1475430748,0
1475430757,0
1475430766,0
1475430775,0
1475430784,0
1475430793,0
1475430802,0
1475430811,0
1475430820,0
1475430829,0
1475430838,0
1475430847,0
1475430856,0
1475430866,0
1475430875,0
1475430884,0
1475430893,0
1475430902,0
1475430911,0
1475430920,0
1475430929,0
1475430938,0
1475430947,0
1475430956,0
1475430965,0
1475430974,0
1475430983,0
1475430993,0
1475431002,0
1475431011,0
1475431020,0
1475431029,0
1475431038,0
1475431047,0
1475431056,0
1475431065,0
1475431074,0
1475431083,0
1475431092,0
1475431101,0
1475431111,0
1475431120,0
1475431129,0
1475431138,0
1475431147,0
1475431156,0
1475431165,0
1475431174,0
1475431183,0
1475431192,0
1475431201,0
1475431210,0
1475431219,0
1475431229,0
1475431238,0
1475431247,0
1475431256,0
1475431408,0
1475431417,1
1475431426,0
1475431435,0
1475431444,0
1475431453,0
1475431462,0
1475431471,2
1475431480,3
1475431489,0
1475431499,5
1475431508,1
1475431517,1
1475431526,1
1475431535,0
1475431544,0
1475431553,0
1475431562,0
1475431571,0
1475431581,0
1475431590,0
1475431599,0
1475431608,0
1475431617,0
1475431626,0
1475431635,20
1475431644,1
1475431653,0
1475431662,0
1475431671,0
1475431681,0
1475431690,0
1475431699,34
1475431708,0
1475431717,4
1475431726,0
1475431735,0
1475431744,0
1475431753,47
1475431762,23
1475431771,8
1475431780,0
1475431790,3
1475431799,1
1475431808,0
1475431817,0
1475431826,0
1475431835,0
1475431844,0
1475431853,0
1475431862,0
1475431871,0
1475431881,1
1475431890,0
1475431899,0
1475431908,0
1475431917,0
1475431926,0
1475431935,0
1475431944,0
1475431953,0
1475431962,0
1475431971,0
1475431980,0
1475431990,0
1475431999,0
1475432008,0
1475432017,0
1475432026,0
1475432035,0
1475432044,0
1475432053,0
1475432062,0
1475432071,0
1475432081,0
1475432090,0
1475432099,1
1475432108,0
1475432117,1
1475432126,1
1475432135,0
1475432144,0
1475432153,0
1475432162,0
1475432171,0
1475432181,0
1475432190,0
1475432199,1
1475432208,0
1475432217,0
1475432226,2
1475432235,19
1475432244,6
1475432253,11
1475432262,35
1475432271,0
1475432280,4
1475432290,0
1475432299,0
1475432308,0
1475432317,0
1475432326,0
1475432335,0
1475432344,0
1475432353,0
1475432362,0
1475432371,0
1475432380,6
1475432390,0
1475432399,0
1475432408,0
1475432417,0
1475432426,0
1475432435,0
1475432444,0
1475432453,0
1475432462,0
1475432472,0
1475432481,0
1475432490,0
1475432499,0
1475432508,0
1475432517,0
1475432526,0
1475432535,6
1475432544,0
1475432553,0
1475432563,0
1475432572,0
1475432581,0
1475432590,0
1475432599,0
1475432608,0
1475432617,0
1475432626,0
1475432635,0
1475432644,0
1475432653,0
1475432663,0
1475432672,0
1475432681,0
1475432690,0
1475432699,0
1475432708,0
1475432717,0
1475432726,0
1475432735,6
1475432744,12
1475432753,0
1475432763,0
1475432772,0
1475432781,0
1475432790,0
1475432799,0
1475432808,0
1475432817,0
1475432826,0
1475432836,0
1475432845,0
1475432854,0
1475432863,0
1475432872,0
1475432881,0
1475432890,0
1475432899,4
1475432908,2
1475432917,0
1475432926,1
1475432935,0
1475432945,0
1475432954,0
1475432963,0
1475432972,0
1475432981,0
1475432990,0
1475432999,0
1475433008,0
1475433017,0
1475433027,0
1475433036,0
1475433045,0
1475433054,6
1475433063,13
1475433072,27
1475433081,21
1475433090,0
1475433099,0
1475433109,0
1475433118,0
1475433127,0
1475433136,0
1475433145,0
1475433154,0
1475433163,0
1475433172,0
1475433181,0
1475433190,0
1475433199,0
1475433208,0
1475433217,0
1475433226,0
1475433235,0
1475433245,0
1475433254,0
1475433263,0
1475433272,0
1475433802,0
1475433811,16
1475433820,9
1475433829,2
1475433838,3
1475433847,12
1475433856,13
1475433865,6
1475433874,8
1475433883,0
1475433893,4
1475433902,2
1475433911,0
1475433920,7
1475433929,9
1475433938,17
1475433947,9
1475433956,0
1475433966,1
1475433975,5
1475433984,6
1475433993,17
1475434002,4
1475434011,0
1475434020,10
1475434029,16
1475434038,1
1475434047,25
1475434057,0
1475434066,0
1475434075,0
1475434084,11
1475434093,33
1475434102,73
1475434111,22
1475434120,46
1475434129,1
1475434138,0
1475434148,0
1475434157,0
1475434166,0
1475434175,0
1475434184,4
1475434193,8
1475434202,13
1475434211,6
1475434220,8
1475434230,43
1475434239,42
1475434248,15
1475434257,3
1475434266,17
1475434275,6
1475434284,42
1475434293,41
1475434302,0
1475434311,0
1475434320,12
1475434330,6
1475434339,0
1475434348,5
1475434357,34
1475434366,1
1475434375,26
1475434384,14
1475434393,10
1475434402,6
1475434411,0
1475434420,2
1475434429,6
1475434438,7
1475434448,8
1475434457,24
1475434466,31
1475434475,12
1475434484,0
1475434493,0
1475434502,8
1475434511,16
1475434520,6
1475434529,0
1475434538,6
1475434548,21
1475434557,0
1475434566,20
1475434575,5
1475434584,0
1475434593,0
1475434602,0
1475434611,0
1475434620,4
1475434629,27
1475434639,23
1475434648,31
1475434657,7
1475434666,3
1475434675,45
1475434684,25
1475434693,0
1475434702,6
1475434712,0
1475434721,4
1475434730,10
1475434739,4
1475434748,15
1475434757,0
1475434766,25
1475434775,6
1475434784,17
1475434793,0
1475434803,0
1475434812,4
1475434821,34
1475434830,9
1475434839,8
1475434848,49
1475434857,67
1475434866,5
1475434875,31
1475434885,0
1475434894,0
1475434903,0
1475434912,0
1475434921,1
1475434930,51
1475434939,30
1475434949,0
1475434958,0
1475434967,15
1475434976,3
1475434985,3
1475434995,7
1475435004,9
1475435013,4
1475435022,3
1475435031,0
1475435040,0
1475435050,14
1475435059,0
1475435068,11
1475435077,10
1475435086,42
1475435095,17
1475435104,15
1475435113,0
1475435122,6
1475435131,3
1475435140,11
1475435150,13
1475435159,18
1475435168,10
1475435177,29
1475435186,16
1475435195,17
1475435204,38
1475435214,4
1475435223,49
1475435232,18
1475435241,5
1475435250,4
1475435259,0
1475435269,27
1475435278,58
1475435287,22
1475435296,22
1475435305,0
1475435314,2
1475435324,8
1475435333,0
1475435342,4
1475435351,57
1475435360,41
1475435369,2
1475435379,4
1475435388,0
1475435397,13
1475435406,7
1475435415,16
1475435424,21
1475435433,16
1475435443,19
1475435452,18
1475435461,39
1475435470,14
1475435479,0
1475435488,0
1475435497,0
1475435506,0
1475435515,7
1475435524,2
1475435534,12
1475435543,0
1475435552,0
1475435561,1
1475435570,4
1475435579,38
1475435588,0
1475435597,4
1475435606,19
1475435615,1
1475435624,25
1475435633,2
1475435642,18
1475435651,17
1475435661,2
1475435670,1
1475435679,0
1475435688,4
1475435697,6
1475435706,13
1475435715,0
1475435725,15
1475435734,6
1475435743,7
1475435752,19
1475435761,15
1475435770,13
1475435779,4
1475435788,8
1475435798,40
1475435807,8
1475435816,9
1475435825,0
1475435834,15
1475435843,17
1475435852,6
1475435861,31
1475435871,4
1475435880,0
1475435889,0
1475435898,0
1475435907,37
